timestamp,x,y,x_true,y_true
2024-01-01T00:00:00,12.417853825280817,13.905750235016498,0.0,0.0
2024-01-01T00:01:02,-3.4566075292796166,11.397194302040191,0.0,0.0
2024-01-01T00:02:04,16.19221345251731,54.1250586225271,0.0,0.0
2024-01-01T00:03:06,38.07574641020064,-16.087955759503576,0.0,0.0
2024-01-01T00:04:08,-4.818043092411854,24.30795246862923,1.035791275671546,1.1119492665983
2024-01-01T00:05:10,-4.817632648057968,2.5372773890254123,1.035791275671546,1.1119492665983
2024-01-01T00:06:12,40.516111663356334,7.8267562381797235,1.035791275671546,1.1119492665983
2024-01-01T00:07:14,20.221659504494266,38.211710660313294,1.035791275671546,0.0
2024-01-01T00:08:16,-11.736859648373803,12.695893907240594,0.0,0.0
2024-01-01T00:09:18,13.564001089649116,12.345452709996186,0.0,-1.1119492662446384
2024-01-01T00:10:20,-11.585442320311557,25.700734166500414,0.0,-1.1119492662446384
2024-01-01T00:11:22,-11.64324383925642,-9.123818238572133,0.0,0.0
2024-01-01T00:12:24,7.084848064822399,-19.868292416876862,1.035791275671546,1.1119492665983
2024-01-01T00:13:26,-46.796214840773395,-26.12022985052584,1.035791275671546,0.0
2024-01-01T00:14:28,-42.08715453715427,-49.15891473440004,1.035791275671546,0.0
2024-01-01T00:15:30,-13.021396955352772,51.40517824850805,1.035791275671546,0.0
2024-01-01T00:16:32,-24.28498673268905,-27.58020914304208,1.035791275671546,0.0
2024-01-01T00:17:34,8.891974590553392,-6.643289855888938,1.035791275671546,-1.1119492662446384
2024-01-01T00:18:36,-21.66481061235873,-6.920332497223017,1.035791275671546,0.0
2024-01-01T00:19:38,-34.271801257710734,6.573218178982881,1.035791275671546,-1.1119492662446384
2024-01-01T00:20:40,37.6770104987104,20.39343031348242,1.035791275671546,0.0
2024-01-01T00:21:42,-4.608616236491846,21.511837208993633,1.035791275671546,0.0
2024-01-01T00:22:44,2.723996392869642,-13.46498669762516,1.035791275671546,1.1119492665983
2024-01-01T00:23:46,-34.58291337966487,-4.178042844660287,1.035791275671546,0.0
2024-01-01T00:24:48,-12.57377683745802,5.952549495962852,1.035791275671546,-1.1119492662446384
2024-01-01T00:25:50,3.808856018418198,-6.217278154588677,1.035791275671546,0.0
2024-01-01T00:26:52,-27.739048159886025,40.183639400499814,1.035791275671546,0.0
2024-01-01T00:27:54,10.428241734313344,12.274373790956282,1.035791275671546,0.0
2024-01-01T00:28:56,-13.980175972298579,18.371944651245435,1.035791275671546,0.0
2024-01-01T00:29:58,-6.256552469160374,16.572031716685316,1.035791275671546,0.0
2024-01-01T00:31:00,-14.006874030063377,29.336846437133126,1.035791275671546,0.0
2024-01-01T00:32:02,47.342745888394994,4.525538967592674,1.035791275671546,0.0
2024-01-01T00:33:04,0.698360657223198,-31.308849432297862,1.035791275671546,1.1119492665983
2024-01-01T00:34:06,-25.406981948225962,11.10414806041434,1.035791275671546,1.1119492665983
2024-01-01T00:35:08,22.635205351287304,-14.060023811952789,2.071582548707579,2.2238985328429384
2024-01-01T00:36:10,-29.48529997360401,-10.991518510900983,1.035791275671546,2.2238985328429384
2024-01-01T00:37:12,7.293172423826464,16.882999001720272,2.071582548707579,2.2238985328429384
2024-01-01T00:38:14,-47.95596182132284,32.06902605243919,1.035791275671546,1.1119492665983
2024-01-01T00:39:16,-32.16885994678921,1.6437386849998412,1.035791275671546,1.1119492665983
2024-01-01T00:40:18,6.993113445435667,9.944723847817032,2.071582548707579,2.2238985328429384
2024-01-01T00:41:20,19.497455775556805,44.779272148723884,1.035791275671546,2.2238985328429384
2024-01-01T00:42:22,5.319998305420808,9.354677286655445,1.035791275671546,3.3358477994412383
2024-01-01T00:43:24,-1.8554157840344672,67.26597638735281,1.035791275671546,2.2238985328429384
2024-01-01T00:44:26,-6.491801114060674,16.361639673631544,1.035791275671546,2.2238985328429384
2024-01-01T00:45:28,-35.92725848351414,-41.7951704460525,1.035791275671546,2.2238985328429384
2024-01-01T00:46:30,-16.96031393419617,22.169388327054552,1.035791275671546,3.3358477994412383
2024-01-01T00:47:32,-10.480177998323143,12.864807421510681,1.035791275671546,3.3358477994412383
2024-01-01T00:48:34,27.463846931144438,35.57966665150988,1.035791275671546,3.3358477994412383
2024-01-01T00:49:36,9.62624851488308,20.1653815811902,1.035791275671546,3.3358477994412383
2024-01-01T00:50:38,-43.0402126083968,-0.12555180015310707,1.035791275671546,3.3358477994412383
2024-01-01T00:51:40,123.04176696430096,22.10783028639386,1.035791275671546,3.3358477994412383
2024-01-01T00:52:42,-8.591265734736368,-1.8897336327093934,1.035791275671546,3.3358477994412383
2024-01-01T00:53:44,-15.887258731977422,-17.927163555791264,1.035791275671546,3.3358477994412383
2024-01-01T00:54:46,16.327698496693245,-11.17723844567683,1.035791275671546,3.3358477994412383
2024-01-01T00:55:48,25.774988062398773,18.05030790995648,0.0,3.3358477994412383
2024-01-01T00:56:50,23.282002977904963,43.97151114162809,0.0,2.2238985328429384
2024-01-01T00:57:52,-20.980438080565964,13.202636045015765,0.0,3.3358477994412383
2024-01-01T00:58:54,-7.730309396280364,-27.673178018036673,0.0,2.2238985328429384
2024-01-01T00:59:56,8.2815857850891,14.450914504944755,0.0,3.3358477994412383
2024-01-01T01:00:00,24.38862817805898,32.139685698984216,0.0,2.2238985328429384
2024-01-01T01:01:02,-11.979355946132248,-13.020674075141617,0.0,2.2238985328429384
2024-01-01T01:02:04,-144.17507441091846,63.69174047108698,0.0,2.2238985328429384
2024-01-01T01:03:06,-27.658374350150705,2.5911034010728655,0.0,2.2238985328429384
2024-01-01T01:04:08,-29.90516560201677,-17.39855929421306,0.0,2.2238985328429384
2024-01-01T01:05:10,20.313145559854952,19.542858645537716,0.0,3.3358477994412383
2024-01-01T01:06:12,33.906000714270576,0.31214408424669937,0.0,3.3358477994412383
2024-01-01T01:07:14,-1.8002530395083463,13.824158897116932,0.0,3.3358477994412383
2024-01-01T01:08:16,25.088322447300605,-18.851456645611265,0.0,3.3358477994412383
2024-01-01T01:09:18,9.040900626190854,-7.600609708644022,0.0,3.3358477994412383
2024-01-01T01:10:20,-16.127993865128108,21.395381745135523,0.0,3.3358477994412383
2024-01-01T01:11:22,9.034890137710349,-4.873031736254637,0.0,4.447797066039538
2024-01-01T01:12:24,38.45091416164923,47.62189334687467,0.0,4.447797066039538
2024-01-01T01:13:26,0.1401402979227575,-6.655056840923821,1.035791275671546,3.3358477994412383
2024-01-01T01:14:28,39.11609139535015,8.952965943238386,0.0,3.3358477994412383
2024-01-01T01:15:30,-65.4936276022436,26.650618596268487,0.0,3.3358477994412383
2024-01-01T01:16:32,20.547562609380595,-32.12329552388455,0.0,3.3358477994412383
2024-01-01T01:17:34,2.1761767059542807,-39.57242323347985,0.0,4.447797066039538
2024-01-01T01:18:36,-7.4751837616466865,-33.69361079821283,0.0,4.447797066039538
2024-01-01T01:19:38,-39.523258242236665,51.86661499150222,1.035791275671546,5.559746332637838
2024-01-01T01:20:40,-49.68922286502232,-8.23670731467333,0.0,5.559746332637838
2024-01-01T01:21:42,-5.4917971959377985,68.40277920774585,0.0,4.447797066039538
2024-01-01T01:22:44,8.92781428779366,-9.658392900395178,0.0,4.447797066039538
2024-01-01T01:23:46,36.9473511185379,9.061579645965463,0.0,4.447797066039538
2024-01-01T01:24:48,-11.920964181169639,43.00054588023643,1.035791275671546,4.447797066039538
2024-01-01T01:25:50,-19.176548796658146,54.600119270017615,1.035791275671546,4.447797066039538
2024-01-01T01:26:52,-11.508134813941869,55.98538648194949,1.035791275671546,4.447797066039538
2024-01-01T01:27:54,23.920844218223397,34.65695283086809,1.035791275671546,4.447797066039538
2024-01-01T01:28:56,84.85486933915813,-11.170983638536441,1.035791275671546,4.447797066039538
2024-01-01T01:29:58,-12.208213818504424,18.149021529470815,1.035791275671546,3.3358477994412383
2024-01-01T01:31:00,13.867477103505449,22.794874703607185,1.035791275671546,3.3358477994412383
2024-01-01T01:32:02,3.4627300093725557,-10.443795108772097,1.035791275671546,3.3358477994412383
2024-01-01T01:33:04,25.251916038993777,-17.11912428611644,1.035791275671546,3.3358477994412383
